Year,POS,Player,Team,Gms,Rec,Yds,Avg,YPG,Lg,TD,FD,Tar,YAC
2012,WR,Michael Crabtree,SF,16,85,"1,105",13,69.1,49t,9,57,126,544
2012,WR,Marques Colston,NO,16,83,"1,154",13.9,72.1,60,10,65,130,292
2012,WR,Randall Cobb,GB,15,80,954,11.93,63.6,39t,8,45,104,455
2012,WR,Brandon Myers,Oak,16,79,806,10.2,50.4,29,4,41,105,286
2012,WR,Stevie Johnson,Buf,16,79,"1,046",13.24,65.4,63,6,52,148,365
2012,WR,Julio Jones,Atl,16,79,"1,198",15.16,74.9,80t,10,56,129,464
2012,WR,Darren Sproles,NO,13,75,667,8.89,51.3,44,7,29,104,665
2012,WR,Brandon Lloyd,NE,16,74,911,12.31,56.9,53,4,50,130,168
2012,WR,Brian Hartline,Mia,16,74,"1,083",14.64,67.7,80t,1,48,131,240
2012,WR,Steve Smith,Car,16,73,"1,174",16.08,73.4,66,4,51,138,268
2012,WR,Vincent Jackson,TB,16,72,"1,384",19.22,86.5,95,8,61,147,361
2012,WR,Larry Fitzgerald,Ari,16,71,798,11.24,49.9,37t,4,44,156,272
2012,WR,Heath Miller,Pit,15,71,816,11.49,54.4,43,8,44,101,343
2012,WR,Greg Olsen,Car,16,69,843,12.22,52.7,47t,5,42,104,246
2012,WR,Jeremy Maclin,Phi,15,69,857,12.42,57.1,70t,7,37,122,255
2012,WR,Antonio Brown,Pit,13,66,787,11.92,60.5,60t,5,43,106,348
2012,WR,Miles Austin,Dal,16,66,943,14.29,58.9,49,6,48,119,292
2012,WR,Anquan Boldin,Bal,15,65,921,14.17,61.4,43,4,45,112,237
2012,WR,Lance Moore,NO,15,65,"1,041",16.02,69.4,51,6,55,104,143
2012,WR,Kendall Wright,Ten,15,64,626,9.78,41.7,38,4,38,104,314
2012,WR,Jermaine Gresham,Cin,16,64,737,11.52,46.1,55t,5,33,94,413
2012,WR,Andre Roberts,Ari,15,64,759,11.86,50.6,46t,5,40,114,221
2012,WR,James Jones,GB,16,64,784,12.25,49,49,14,45,98,230
2012,WR,Mike Wallace,Pit,15,64,836,13.06,55.7,82t,8,33,119,266
2012,WR,Justin Blackmon,Jax,16,64,865,13.52,54.1,81t,5,41,132,284
2012,WR,Danny Amendola,Stl,11,63,666,10.57,60.5,56,3,38,101,230
2012,WR,Mike Williams,TB,16,63,996,15.81,62.2,65,9,44,126,324
2012,WR,Percy Harvin,Min,9,62,677,10.92,75.2,45,3,36,85,537
2012,WR,Owen Daniels,Hou,15,62,716,11.55,47.7,39t,6,37,104,313
2012,WR,Ray Rice,Bal,16,61,478,7.84,29.9,43,1,22,83,472
2012,WR,Jermichael Finley,GB,16,61,667,10.93,41.7,40,2,31,87,290
2012,WR,Dennis Pitta,Bal,16,61,669,10.97,41.8,61t,7,29,94,253
2012,WR,Davone Bess,Mia,13,61,778,12.75,59.8,39,1,38,105,249
2012,WR,Donnie Avery,Ind,16,60,781,13.02,48.8,48,3,37,126,207
2012,WR,Brandon Pettigrew,Det,14,59,567,9.61,40.5,24,3,33,102,235
2012,WR,Dwayne Bowe,KC,13,59,801,13.58,61.6,47,3,43,114,237
2012,WR,Brent Celek,Phi,15,57,684,12,45.6,34,1,32,88,306
2012,WR,Malcom Floyd,SD,14,56,814,14.54,58.1,39,5,47,85,98
2012,WR,Jeremy Kerley,NYJ,16,56,827,14.77,51.7,66,2,31,96,292
2012,WR,Martellus Bennett,NYG,16,55,626,11.38,39.1,33t,5,35,90,198
2012,WR,Rob Gronkowski,NE,11,55,790,14.36,71.8,41,11,45,80,300
2012,WR,Cecil Shorts,Jax,14,55,979,17.8,69.9,80t,7,36,105,360
2012,WR,LeSean McCoy,Phi,12,54,373,6.91,31.1,36,3,19,67,473
2012,WR,Jacquizz Rodgers,Atl,16,53,402,7.58,25.1,32,1,17,59,437
2012,WR,Kyle Rudolph,Min,16,53,493,9.3,30.8,29,9,34,94,275
2012,WR,Greg Little,Cle,16,53,647,12.21,40.4,43,4,35,92,197
2012,WR,Jason Avant,Phi,14,53,648,12.23,46.3,39,0,31,76,162
2012,WR,Hakeem Nicks,NYG,13,53,692,13.06,53.2,50,3,35,100,195
2012,WR,Dexter McCluster,KC,16,52,452,8.69,28.2,31,1,24,76,205
2012,WR,Joique Bell,Det,16,52,485,9.33,30.3,50,0,28,69,429
2012,WR,Marcel Reece,Oak,16,52,496,9.54,31,56,1,21,73,325
2012,WR,Marcedes Lewis,Jax,16,52,540,10.38,33.8,26,4,25,77,244
2012,WR,Jacob Tamme,Den,16,52,555,10.67,34.7,36,2,29,84,198
2012,WR,Trent Richardson,Cle,15,51,367,7.2,24.5,27,1,18,70,440
2012,WR,Aaron Hernandez,NE,10,51,483,9.47,48.3,31,5,27,83,222
2012,WR,Andrew Hawkins,Cin,14,51,533,10.45,38.1,59t,4,24,80,342
2012,WR,Brandon Gibson,Stl,16,51,691,13.55,43.2,34t,5,43,82,112
2012,WR,Denarius Moore,Oak,15,51,741,14.53,49.4,58,7,33,114,258
2012,WR,Sidney Rice,Sea,16,50,748,14.96,46.8,46t,7,37,82,143
2012,WR,Josh Gordon,Cle,16,50,805,16.1,50.3,71t,5,40,95,310
2012,WR,T.Y. Hilton,Ind,15,50,861,17.22,57.4,70t,7,30,90,387
2012,WR,Ronnie Brown,SD,14,49,371,7.57,26.5,25,0,16,60,384
2012,WR,Doug Martin,TB,16,49,472,9.63,29.5,64t,1,18,70,436
2012,WR,Benjamin Watson,Cle,16,49,501,10.22,31.3,27,3,27,81,215
2012,WR,Antonio Gates,SD,15,49,538,10.98,35.9,34t,7,30,80,133
2012,WR,Jordy Nelson,GB,12,49,745,15.2,62.1,73,7,36,73,251
2012,WR,Torrey Smith,Bal,16,49,855,17.45,53.4,54,8,38,110,211
2012,WR,Josh Morgan,Was,16,48,510,10.62,31.9,32,2,29,73,234
2012,WR,Dallas Clark,TB,16,47,435,9.26,27.2,33,4,23,75,111
2012,WR,Nate Washington,Ten,16,46,746,16.22,46.6,71t,4,31,90,243
2012,WR,Rob Housler,Ari,15,45,417,9.27,27.8,33,0,17,68,182
2012,WR,Dwayne Allen,Ind,16,45,521,11.58,32.6,40,3,30,66,242
2012,WR,Brandon Stokley,Den,15,45,544,12.09,36.3,38t,5,30,59,148
2012,WR,Michael Floyd,Ari,16,45,562,12.49,35.1,53,2,26,86,156
2012,WR,Kenny Britt,Ten,14,45,589,13.09,42.1,46,4,24,90,137
2012,WR,Golden Tate,Sea,15,45,688,15.29,45.9,51,7,29,67,259
2012,WR,DeSean Jackson,Phi,11,45,700,15.56,63.6,77t,2,30,88,223
2012,WR,Matt Forte,Chi,15,44,340,7.73,22.7,47,1,15,60,295
2012,WR,Jared Cook,Ten,13,44,523,11.89,40.2,61t,4,24,72,157
2012,WR,Emmanuel Sanders,Pit,16,44,626,14.23,39.1,37,1,31,74,218
2012,WR,Pierre Garcon,Was,10,44,633,14.39,63.3,88t,4,26,67,309
2012,WR,Brandon LaFell,Car,14,44,677,15.39,48.4,62,4,31,76,312
2012,WR,C.J. Spiller,Buf,16,43,459,10.67,28.7,66t,2,19,57,506
2012,WR,Scott Chandler,Buf,15,43,571,13.28,38.1,43,6,36,74,191
2012,WR,Darren McFadden,Oak,12,42,258,6.14,21.5,20,1,11,62,260
2012,WR,Mario Manningham,SF,12,42,449,10.69,37.4,40,1,21,57,173
2012,WR,Tony Scheffler,Det,15,42,504,12,33.6,57,1,28,85,117
2012,WR,Lance Kendricks,Stl,16,42,519,12.36,32.4,80t,4,25,64,225
2012,WR,Chris Givens,Stl,15,42,698,16.62,46.5,65,3,25,80,277
